"VmName","MemMax","MemAvg","MemMin","CPUMax","CPUAvg","CPUMin"
"AUSYEQS08CS0001","5.65000009536743","4.55086957890054","3.10999989509583","13.7600002288818","7.23782607783442","3.69000005722046"
"AUSYEQS03DV001B",,,,,,
"AUSYEQS08WB002B","10.3999996185303","9.17260866579802","8.18000030517578","24.0200004577637","11.946086925009","4.23000001907349"
"AUSYEQS08UT0002","30.3999996185303","29.491304397583","27.5400009155273","16.3500003814697","12.3904347627059","5.94999980926514"
"AUSYEQS08IT0001",,,,,,
"AUSYEQS08SS0002","5.48000001907349","5.18826084551604","5.03999996185303","1.63999998569489","1.5347825858904","1.49000000953674"
"AUSYEQS08CP0001","8.71000003814697","8.38521741784137","8.17000007629395","1.67999994754791","1.58304349754168","1.50999999046326"
"AUSYEQS08CP0003","7.69999980926514","7.41478254484094","7.05999994277954","1.19000005722046","1.10304350438325","1.08000004291534"
"AUSYEQS08MS0002","10.8400001525879","6.23695661710656","3.89000010490417","8.02999973297119","4.76434783313585","2.27999997138977"
"AUSYEQS08WB002A","10.3500003814697","8.27086958677872","6.42999982833862","6.30000019073486","3.71565216520558","2.28999996185303"
"AUSYEQS08TC0002","9.25","8.48739128527434","7.15999984741211","20.4300003051758","2.64956523024518","1.69000005722046"
"AUSYEQLNXAL0001",,,,,,
"AUSYEQS08UT0003","7.69999980926514","7.16391300118488","6.94999980926514","2.20000004768372","1.55521739047507","1.35000002384186"
"AUSYEQS08CP0002",,,,,,
"AUSYEQS08WB001D","24.0499992370605","14.03125","10.6599998474121","32.9300003051758","23.3212502002716","12.3999996185303"
"AUSYEQS08WB001E","15.0799999237061","12.9712499380112","10.710000038147","37.2599983215332","24.2499997615814","13.4099998474121"
"T1EMCMGMT01","3","2.33130699063235","0.00999999977648258","1.03999996185303","0.935744684449989","0.00999999977648258"
"T1TICKET01","5.15000009536743","1.8996676749063","0.00999999977648258","0.639999985694885","0.396223561596294","0.00999999977648258"
"T1DB32A",,,,,,
"T1DB32B",,,,,,
"t1arxve-test","5.15000009536743","2.48009009440583","0.00999999977648258","4.69000005722046","3.4724624683247","0.00999999977648258"
"KFoxUbuntu","52.8199996948242","13.9150908797246","0.00999999977648258","99.6100006103516","81.1645756297209","0.00999999977648258"
"T1TS01","3.79999995231628","1.84957575962286","0.00999999977648258","1.27999997138977","0.785939395805877","0.00999999977648258"
"T1WIN8RENE","22.3700008392334","6.5311782513309","0.00999999977648258","2.36999988555908","0.617552869916637","0.00999999977648258"
"T1BARRACUDA02","3.46000003814697","2.31413373890075","0.00999999977648258","2.60999989509583","1.60668694379663","0.00999999977648258"
"T1BIWeb13","4.05999994277954","3.20834336925231","0.00999999977648258","6.28000020980835","5.46572290218985","0.00999999977648258"
"T1BIWeb31","8.81999969482422","5.90975757745857","0.00999999977648258","6.03000020980835","5.11703028406835","0.00999999977648258"
"T1BIWeb20","7.71000003814697","5.1121686741216","0.00999999977648258","6.44999980926514","5.60969879839524","0.00999999977648258"
"T1BIWeb02","4.59000015258789","2.96490963965273","0.00999999977648258","4.82000017166138","4.31256023331557","0.00999999977648258"
"T1BIWeb27","11.539999961853","7.25723724917428","0.00999999977648258","7.55000019073486","6.17213214146303","0.00999999977648258"
"T1BIWeb39","7.03999996185303","3.20325229331104","0.00999999977648258","4.65000009536743","3.6375684088498","0.00999999977648258"
"T1BIWEB42","3.49000000953674","1.85499999352864","0.639999985694885","3.51999998092651","2.91499999591282","2.25"
"T1BIWeb10","4.69999980926514","3.15373493024114","0.00999999977648258","5.6399998664856","4.9707831475794","0.00999999977648258"
"T1BIWEB05","11.2299995422363","1.84189759088815","0.00999999977648258","9.86999988555908","4.92397589660081","0.00999999977648258"
"T1BIWeb50","16.0400009155273","10.8461747070079","0.00999999977648258","8.72000026702881","6.96641565529428","0.00999999977648258"
"T1BIWeb32","5.98000001907349","3.02303951473108","0.00999999977648258","5.8600001335144","4.92647416778135","0.00999999977648258"
"Bi_CentOS_5.3_Base_Testing","2.63000011444092","1.03184289632652","0.00999999977648258","4.88000011444092","4.08072501755238","0.00999999977648258"
"T1BIWeb15","7.28999996185303","3.27870482827974","0.00999999977648258","5.98999977111816","5.16069277090929","0.00999999977648258"
"T1BIWeb22","8.02000045776367","4.42990909289907","0.00999999977648258","5.61999988555908","4.79572727046907","0.00999999977648258"
"CA1PANA043A","3.86999988555908","0.690840840753582","0.00999999977648258","4.38000011444092","3.36537538304388","0.00999999977648258"
"T1BIWeb18","6.48999977111816","3.50882529469588","0.00999999977648258","6.07000017166138","5.08996988933937","0.00999999977648258"
"T1BIWeb40","7.96999979019165","4.98121212423977","0.00999999977648258","4.30999994277954","2.8551818272494","0.00999999977648258"
"T1BIWeb101","1.21000003814697","0.484743201407376","0","0.660000026226044","0.573081568125467","0.00999999977648258"
"T1BIWeb29","7.42999982833862","3.13111446288426","0.00999999977648258","5.71999979019165","4.99340362157897","0.00999999977648258"
"CentOS_5.6_syslog",,,,,,
"T1BIWEB45","15.3699998855591","3.59399998188019","0.620000004768372","4.38000011444092","2.74000005722046","2.16000008583069"
"T1BIWeb37","9.96000003814697","4.45129128462738","0.00999999977648258","7.3899998664856","5.31315314111946","0.00999999977648258"
"T1BIWeb12","5.82000017166138","1.74885542253145","0","5.59000015258789","4.9001807176609","0.00999999977648258"
"T1BIWeb08","6.03999996185303","3.84948796316061","0.00999999977648258","4.61999988555908","4.24340360669464","0.00999999977648258"
"T1BIWeb30","8.61999988555908","5.14286144342027","0.00999999977648258","6.17999982833862","5.20894579243207","0.00999999977648258"
"T1BIWeb17","3.79999995231628","2.89319277610854","0.00999999977648258","6.01999998092651","5.06120480698006","0.00999999977648258"
"T1BIWeb21","10.2600002288818","5.69724242351385","0.00999999977648258","5.84999990463257","5.01030301711889","0.00999999977648258"
"T1BIWeb03","7.98999977111816","1.93737951874262","0.00999999977648258","9.43000030517578","5.4073192838254","0.00999999977648258"
"T1BIWeb24","13.1599998474121","4.63626506902749","0.00999999977648258","6.86999988555908","5.74346385030525","0.00999999977648258"
"T1BIWeb06","4.67999982833862","3.14731927891542","0.00999999977648258","5.57000017166138","4.90334337889161","0.00999999977648258"
"T1BIWeb38","26.4300003051758","2.90078550251904","0.00999999977648258","8.71000003814697","5.99250754577831","0.00999999977648258"
"T1BIWEB43","4.59000015258789","1.67124999314547","0.639999985694885","3.94000005722046","3.33125004172325","2.92000007629395"
"T1APUTIL01","33.4000015258789","23.1545481877121","0.00999999977648258","44.0499992370605","11.1829217020254","0.00999999977648258"
"T1BIWeb35","4.71999979019165","3.05951807021825","0.00999999977648258","6.03000020980835","5.0725903756333","0.00999999977648258"
"T1BIWeb14","6.88000011444092","3.42671687283879","0.00999999977648258","6.32999992370605","5.05960843373225","0.00999999977648258"
"T1BIWeb23","5.48000001907349","3.93728916558538","0.00999999977648258","6.46000003814697","5.71117469861946","0.00999999977648258"
"T1BIWeb01","4.36999988555908","1.91819276393627","0","6.19999980926514","4.78924698151469","0.00999999977648258"
"T1BIWeb26","37.9900016784668","4.59915665341878","0.00999999977648258","10.460000038147","4.77397592107664","0.00999999977648258"
"T1BIWeb04","5.28999996185303","2.38198794417801","0.00999999977648258","5.36999988555908","4.77867470603122","0.00999999977648258"
"T1BIWebTemplate","0.180000007152557","0.0085240962847798","0","3.39000010490417","2.99885543374659","0.00999999977648258"
"T1BIWeb36","19.1399993896484","3.20674698487351","0.00999999977648258","6.03000020980835","5.00198795800714","0.00999999977648258"
"T1BIWEB41","13.0200004577637","3.6172727237258","0.00999999977648258","4.78999996185303","2.95884849186422","0.00999999977648258"
"T1BIWeb09","4.65000009536743","3.0499096409788","0.00999999977648258","5.75","5.09966867383435","0.00999999977648258"
"T1BIWeb33","5.15000009536743","3.21616314345931","0.00999999977648258","5.63000011444092","4.93157099974074","0.00999999977648258"
"T1BIWeb16","4.36999988555908","3.06649547418034","0.00999999977648258","4.82000017166138","4.38924474387326","0.00999999977648258"
"T1BIWEB11","3.35999989509583","2.01096676203937","0.00999999977648258","5.73000001907349","5.11945618828055","0.00999999977648258"
"T1BIWeb25","13.3400001525879","4.6680120582726","0.00999999977648258","6.78000020980835","5.2436445751508","0.00999999977648258"
"T1BIWeb19","9.32999992370605","6.28701807587711","0.00999999977648258","6.09999990463257","4.87924699765821","0.00999999977648258"
"T1BIWeb28","5.36999988555908","4.0083685852137","0.00999999977648258","5.90999984741211","4.95416920583729","0.00999999977648258"
"T1BIWEB44","10.4200000762939","2.83333334326744","0.569999992847443","3.52999997138977","2.63999998569489","2.24000000953674"
"T1APUTIL02","28.2399997711182","15.1176204864014","0.00999999977648258","28.7299995422363","4.9990662511786","0.00999999977648258"
"T1BIWeb34","8.07999992370605","3.37707830859483","0.00999999977648258","6.42000007629395","5.13825300319614","0.00999999977648258"
"T1CAPTURE01","13.1700000762939","8.9528011975204","0.00999999977648258","6.84999990463257","5.18385541450277","0.00999999977648258"
"T1CAPTURE03","16.3899993896484","7.73481927090044","0.00999999977648258","18.2199993133545","2.07448795092775","0.00999999977648258"
"T1CAPTURE02","23.1000003814697","15.2855421549988","0.00999999977648258","45.5400009155273","16.055481962523","0.00999999977648258"
"T1CARFS01","15.5900001525879","11.9201515040502","0.00999999977648258","6.48999977111816","5.69375758332511","0.00999999977648258"
"T1CARWEB01A","19.9699993133545","16.285545475002","0.00999999977648258","13.3199996948242","8.31681816522596","0.00999999977648258"
"T1CARDB01","19.1000003814697","9.50363636033779","0.00999999977648258","12.1400003433228","9.01445455712577","0.00999999977648258"
"T1CARWEB01B","16","11.277969655293","0.00999999977648258","9.13000011444092","4.40715151572544","0.00999999977648258"
"T1CARWEB01C","16.5799999237061","11.3045151394312","0.00999999977648258","12.5600004196167","4.37045454995876","0.00999999977648258"
"T1D2LWEB01Backup","1.80999994277954","0.522048191088869","0","1.12999999523163","0.961506024833365","0.00999999977648258"
"T1D2LWEBDEV01","4.1399998664856","2.05957575023852","0.00999999977648258","1.74000000953674","1.22821211777627","0.00999999977648258"
"PDCSCorpWeb01",,,,,,
"T1D2LFILEDB01","12.0900001525879","8.8090361630746","0.00999999977648258","7.90999984741211","6.52304218056421","0.00999999977648258"
"T1D2LFILEDBDEV01","2.09999990463257","1.2546987916702","0.00999999977648258","4.09999990463257","3.77596388908148","0.00999999977648258"
"T1D2LWEB01","1.60000002384186","0.677951804356627","0.00999999977648258","3.4300000667572","1.92668674600658","0.00999999977648258"
"T1Web26G",,,,,,
"swing-1","38.9900016784668","1.06612612819998","0.00999999977648258","4.90999984741211","0.333093092790819","0.00999999977648258"
"swing-3","1.35000002384186","0.201111112041651","0","0.230000004172325","0.126456453434161","0.00999999977648258"
"Isilon InsightIQ v2.1.0.0018","29.5100002288818","11.9312650442617","0.00999999977648258","86.2300033569336","53.0419880198203","0.00999999977648258"
"swing-2","19.4799995422363","0.531295179198664","0","4.42000007629395","0.367228917491409","0.00999999977648258"
"T1SWP03","16.2099990844727","11.7171385470295","0.00999999977648258","6.6399998664856","4.52051205329979","0.00999999977648258"
"Auotmation","6.17000007629395","3.87283133612721","0.00999999977648258","5.23999977111816","3.99237952763439","0.00999999977648258"
"T1SWP02","28.4300003051758","13.7012688913903","0.00999999977648258","10.8900003433228","8.53280968916268","0.00999999977648258"
"MHSERVER2012","6.82000017166138","5.00449848777436","0.00999999977648258","2.29999995231628","1.44413372969374","0.00999999977648258"
"T1Web_Kaltura","0.189999997615814","0.0385843371994883","0","4.34999990463257","3.79171688317781","0.00999999977648258"
"T1APMUtil01","24.2099990844727","13.2596960388871","0.00999999977648258","21.7099990844727","4.08875380121285","0.00999999977648258"
"T1LM01","4.84000015258789","2.93319277467027","0.00999999977648258","4.84999990463257","3.39801206234955","0.00999999977648258"
"T1NDT01","3.72000002861023","2.53723723595744","0.00999999977648258","5.28000020980835","4.68618618784187","0.00999999977648258"
"T1SANMGMT01","51.3199996948242","27.9782780507225","0.00999999977648258","61.1699981689453","12.0403625627704","0.00999999977648258"
"T1DC04","53.9799995422363","37.0760061045336","0.00999999977648258","59.0200004577637","41.2470121233292","0.00999999977648258"
"T1LNXUTIL01","93","15.2100903586855","0.00999999977648258","32.7299995422363","6.86117469701153","0.00999999977648258"
"T1NT02","0.330000013113022","0.0568072286389589","0","4.09999990463257","3.75222888851471","0.00999999977648258"
"T1DC05","16.9799995422363","7.63591590256349","0.00999999977648258","6.8899998664856","3.48009009718582","0.00999999977648258"
"CA1TTEST999A","22.6700000762939","4.34750000139077","0.680000007152557","10.5","4.56333331267039","1.00999999046326"
"T1CAV03","6.30999994277954","3.83192772294832","0.00999999977648258","7.01000022888184","3.56144578496825","0.00999999977648258"
"T1KAL01","0.389999985694885","0.0547590358407203","0","4.55999994277954","4.07680722408513","0.00999999977648258"
"T1NDT02",,,,,,
"T1SWP01","32.2599983215332","14.3251204520509","0.00999999977648258","7.65000009536743","6.21692771161626","0.00999999977648258"
"CA1TTEST999B","23.3199996948242","3.74833328525225","0.620000004768372","11.2299995422363","3.40416662395","0.959999978542328"
"T1LWebMB01","21.6200008392334","9.76795181113082","0.00999999977648258","4.3899998664856","2.6052108581335","0.00999999977648258"
"T1MGW01","5.28999996185303","1.00169184251922","0","1.88999998569489","0.457643503323197","0.00999999977648258"
"T1MSG01","27.8999996185303","14.2408459296287","0.00999999977648258","13.3400001525879","4.85867069800049","0.00999999977648258"
"SaasTestWeb",,,,,,
"SaasTestMngmnt",,,,,,
"SaasTestUtil",,,,,,
"SaasTestDB",,,,,,
"NOCLNXBOX","3.92000007629395","0.374457831780639","0","0.889999985694885","0.208614458453404","0.00999999977648258"
"CA1PWEB026x",,,,,,
"mydesire2learn",,,,,,
"US02SQL01","16.3999996185303","11.2493373357792","0.00999999977648258","12.4099998474121","6.72180722144444","0.00999999977648258"
"US02UTIL01","5.78999996185303","4.42429002914071","0.00999999977648258","3.19000005722046","2.33169184082112","0.00999999977648258"
"US02Web01A","4.01000022888184","2.96475903754942","0.00999999977648258","3.20000004768372","2.38954817685467","0.00999999977648258"
"T1VMA01","3.71000003814697","2.55201807637778","0.00999999977648258","5.09000015258789","4.60996988543074","0.00999999977648258"
"T1TESTDC01","2.36999988555908","1.40503012112914","0.00999999977648258","0.850000023841858","0.752198798222894","0.00999999977648258"
"T1ELOWB01","1.57000005245209","0.2220180725892","0","1.29999995231628","1.08737951564232","0.00999999977648258"
"T1UTIL25","56.1399993896484","35.1459940400154","0.00999999977648258","88.8399963378906","61.2834939613086","0.00999999977648258"
"T1VPN01","1.42999994754791","0.612048192449049","0","6.94999980926514","6.03385540329661","0.00999999977648258"
"T1WSUS01","71.25","48.2819578246584","0.00999999977648258","46.8199996948242","24.862680688074","0.00999999977648258"
"T1UTIL02","16.4799995422363","13.832108420174","0.00999999977648258","6.6100001335144","4.6288855349847","0.00999999977648258"
"T1WEB65A","24.4699993133545","13.3609036374332","0.00999999977648258","37.5200004577637","11.4390963899611","0.00999999977648258"
"T1UTIL35","77.7799987792969","43.858972839167","0.00999999977648258","97.4700012207031","55.8557704930107","0.00999999977648258"
"T1DB02A","21.3199996948242","14.9987650616151","0.00999999977648258","11.6199998855591","9.44719879977203","0.00999999977648258"
"T1UNISPHERE","27.4099998474121","6.5610272029184","0.00999999977648258","48.6500015258789","4.75697887359677","0.00999999977648258"
"HQLDC02","5.65000009536743","4.06611447532224","0.00999999977648258","1.9099999666214","1.36560240794108","0.00999999977648258"
"T1TCS49A","27.7700004577637","24.8982727362859","0.00999999977648258","12.3599996566772","5.096939390497","0.00999999977648258"
"T1DCS01","23.6499996185303","19.5712650851683","0.00999999977648258","99.9899978637695","45.8209036914351","0.00999999977648258"
"T1ORUWeb01","4.98999977111816","2.55459459716672","0.00999999977648258","3.14000010490417","2.13426426782443","0.00999999977648258"
"T1DCS39A","32.6500015258789","25.7640663027449","0.00999999977648258","75.9199981689453","49.0233131174267","0.00999999977648258"
"T1Util28","42.5200004577637","27.1887687802169","0.00999999977648258","63.0299987792969","15.3242042167979","0.00999999977648258"
"T1SLRS25A","11.0900001525879","1.70951807388407","0","2.66000008583069","1.43259036309277","0.00999999977648258"
"T1Web16A","39.3699989318848","25.1986144444995","0.00999999977648258","43.1100006103516","15.8555722640188","0.00999999977648258"
"T1WEB_THANHTEST01","1.79999995231628","0.966957830032895","0.00999999977648258","2.19000005722046","1.73286144503291","0.00999999977648258"
"T1Web69A","29.6399993896484","21.7126125855701","0.00999999977648258","27.9200000762939","15.1008708809444","0.00999999977648258"
"T1LMSCLOUDFILES","8.71000003814697","6.7768975900127","0.00999999977648258","2.24000000953674","1.84813253077712","0.00999999977648258"
"T1SCOMWATCH02",,,,,,
"T1UTIL49","32.2200012207031","27.0934834431566","0.00999999977648258","28.1599998474121","16.99741747515","0.00999999977648258"
"T1D2LWEB01A","33.8199996948242","19.2291290954471","0.00999999977648258","4.48000001907349","2.79360360151028","0.00999999977648258"
"T1NT01","19.7299995422363","17.181141154656","0.00999999977648258","12.9499998092651","11.9519219184826","0.00999999977648258"
"T1ELODB01","0.800000011920929","0.21924924958419","0","1.72000002861023","1.49399399242781","0.00999999977648258"
"T1SSUTIL01","23.6499996185303","9.13840840977837","0.00999999977648258","8.44999980926514","3.4486186169815","0.00999999977648258"
"T1DCFM01","15.039999961853","13.3808734986808","0.00999999977648258","10.5100002288818","8.54506025641192","0.00999999977648258"
"T1SSMON02","26.2199993133545","22.0347447504678","0.00999999977648258","20.8500003814697","11.7677777731909","0.00999999977648258"
"T1SSMON01","31.1000003814697","13.4190090178224","0.00999999977648258","9.09000015258789","7.44213212318942","0.00999999977648258"
"T1DCS04-DR","25.7900009155273","14.6092792775583","0.00999999977648258","4.34000015258789","2.50531532109768","0.00999999977648258"
"ProdDevDemo1 - UX Demo 1","21.5","15.9360422772831","0.00999999977648258","60.3300018310547","56.8388519591323","0.00999999977648258"
"T1Web75S-Repurposed OUPSCORM","9.71000003814697","3.91084338184895","0.00999999977648258","6.98999977111816","2.49189757958548","0.00999999977648258"
"T1UTIL01","40.5299987792969","28.3302719565643","0.00999999977648258","82.2300033569336","41.6900907810327","0.00999999977648258"
"T1Web49A","28.7999992370605","18.2818017966441","0.00999999977648258","37.5400009155273","16.3580180103401","0.00999999977648258"
"AUSYEQS08ML0001-DR",,,,,,
"T1TCS25A","32.3899993896484","19.5562161598522","0.00999999977648258","52.5","20.984474428535","0.00999999977648258"
"T1ELBAWEB02","15.039999961853","6.7377409627044","0.00999999977648258","3.36999988555908","2.79879516227934","0.00999999977648258"
"T1TCS28A","14.5600004196167","11.6667867818562","0.00999999977648258","13.4200000762939","4.90288287689266","0.00999999977648258"
"T1SCOMRPT02",,,,,,
"T1SCOMRPT01","14.4200000762939","9.75633633048931","0.00999999977648258","5.59000015258789","4.93501502062353","0.00999999977648258"
"T1TCS29A","15.5","12.4033333334412","0.00999999977648258","18.0200004577637","4.6138438587007","0.00999999977648258"
"T1UTIL29","6.51000022888184","3.97534535187031","0.00999999977648258","6.01000022888184","4.07105106224415","0.00999999977648258"
"TINDT01_clone","0.379999995231628","0.111295181113374","0","4.05999994277954","3.61307229128027","0.00999999977648258"
"T1Web45B-OUP","14.0900001525879","10.7756456513707","0.00999999977648258","15.8299999237061","7.50660661545333","0.00999999977648258"
"T1Web96B","54.2999992370605","35.1917116972744","0.00999999977648258","37.3600006103516","14.8710210195857","0.00999999977648258"
"T1ITSQL01","29.1499996185303","18.4980966722385","0.00999999977648258","29.5900001525879","10.9196072490801","0.00999999977648258"
"T1Web96A","48.9099998474121","35.3021987577205","0.00999999977648258","32.8199996948242","14.5627409608653","0.00999999977648258"
"T1VPN02","3.26999998092651","2.5931231272281","0.00999999977648258","7.98000001907349","7.13327327452869","0.00999999977648258"
"T1UTIL101","44.5900001525879","28.7811782844927","0.00999999977648258","86.7399978637695","38.1274924842343","0.00999999977648258"
"T1DCS36A","21.8600006103516","16.9251651944867","0.00999999977648258","94.3300018310547","58.5238738312545","0.00999999977648258"
"T1UTIL11","47.3600006103516","22.1212084489534","0.00999999977648258","51.4900016784668","11.0866465483795","0.00999999977648258"
"UX_Demo_QA",,,,,,
"T1UTIL102","44.5499992370605","32.2652551778131","0.00999999977648258","90.0999984741211","44.8146546024147","0.00999999977648258"
"T1TCS01-DR","13.1199998855591","4.77072070759942","0.00999999977648258","6.6399998664856","2.82489489204063","0.00999999977648258"
"T1UTIL65","28.8899993896484","20.7091892175936","0.00999999977648258","45.6599998474121","6.33684685302747","0.00999999977648258"
"T1UTIL104","36.4099998474121","29.4234742573111","0.00999999977648258","80.4499969482422","41.73283986117","0.00999999977648258"
"T1UTIL103","44.4500007629395","31.9466966632418","0.00999999977648258","75.120002746582","38.7611112231417","0.00999999977648258"
"HQLEXCH2010B","17.8600006103516","15.2612048123784","0.00999999977648258","2.54999995231628","2.07521082642095","0.00999999977648258"
"T1Web76A","38.3199996948242","17.2560843014977","0.00999999977648258","46.560001373291","19.5219578384758","0.00999999977648258"
"T1VRTEST","12.2600002288818","1.61900900765784","0.00999999977648258","5.19999980926514","0.978498498738573","0.00999999977648258"
"T1WEB26V","39.9300003051758","26.6444611380289","0.00999999977648258","55.4599990844727","21.1864670781408","0.00999999977648258"
"T1UTIL105","45.9900016784668","32.1327491469816","0.00999999977648258","93.8000030517578","55.532688744535","0.00999999977648258"
"T1UTIL66","85.2900009155273","54.7447146633892","0.00999999977648258","96.9400024414063","41.230120135695","0.00999999977648258"
"T1WEBTEST101B","1.85000002384186","1.07333333340023","0.00999999977648258","2.03999996185303","1.60837837939036","0.00999999977648258"
"T1SCOMWATCH01","51.7700004577637","36.1695782973947","0.00999999977648258","8.72000026702881","7.88867470522759","0.00999999977648258"
"AUSYEQS03DV001A-DR","6.48000001907349","5.21843844367465","0.00999999977648258","2.61999988555908","1.87711711457788","0.00999999977648258"
"T1WEB26L",,,,,,
"T1DB28A","45.0900001525879","15.7482228813334","0.00999999977648258","69.1900024414063","31.5137649949707","0.00999999977648258"
"T1WEB26Z","38.4799995422363","25.7145044539829","0.00999999977648258","53.8899993896484","22.9253153028834","0.00999999977648258"
"T1DB01A",,,,,,
"T1DB28B",,,,,,
"T1DB01B",,,,,,
"T1WEB55A",,,,,,
"T1UTIL26",,,,,,
"T1DCS28A",,,,,,
"T1DB29A",,,,,,
"T1DB29B",,,,,,
"T1Web86A",,,,,,
"T1WEB26X",,,,,,
