"VCname","DCname","Clustername","Total Physical Memory (MB)","Configured Memory MB","Available Memory (MB)","Total CPU (Mhz)","Configured CPU (Mhz)","Available CPU (Mhz)","Total Disk Space (MB)","Configured Disk Space (MB)","Available Disk Space (MB)"
"ausyeqs08vc0001","AUSYEQ","AUSYEQ Production Cluster","524248.078125","297059","227189.078125","147200","15794","131406","2621440","2097981","523459"
